Bairro;Título;Preco;Metros_Quadrados;Classificacao_IDH;IDH_Valor;Renda_Media_Mensal;IDE_Sem_Instrucao;IDE_Fund_Med_Incomp;IDE_Medio_Comp;IDE_Superior_Comp;Classificacao_IBEU;Condicoes_Ambientais_Urbanas;Condicoes_Habitacionais_Urbanas;Preco_m2
edson queiroz;Casa com 4 dormitórios à venda, 222 m² por R$ 660.000,00 - Edson Queiroz - Fortaleza/CE;690000;222;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;
jangurussu;Casa com 3 dormitórios à venda, 330 m² por R$ 990.000,00 - Jangurussu - Fortaleza/CE;990000;330;Muito baixo (0,0000-0,2500);0,172086984;416,9;44,871281532;22,669995525;25,724851026;3,438773347;0,701-0,800 (Médio);0,791911127;0,781121014;3000.0
rodolfo teofilo;VENDO CASA DUPLEX DE 138m², NO BAIRRO RODOLFO TEÓFILO FORTALEZA - CE;430000;138;Médio (0,3501-0,5000);0,481883008;818,26;24,779127911;12,897375444;37,580640982;16,112651242;0,901-1,000 (Muito alto);0,876499115;0,916228455;
jose de alencar;Casa venda ou locação (região sul de Fortaleza);700000;135;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
messejana;Casa com 3 dormitórios à venda, 180 m² por R$ 450.000,00 - Messejana - Fortaleza/CE;450000;180;Médio (0,3501-0,5000);0,375702403;648,89;35,379485638;19,656180819;34,808275711;8,975375113;0,901-1,000 (Muito alto);0,814567697;0,87099405;2500.0
sao bento;Casa à venda no bairro São Bento - Fortaleza;699000;134;Muito baixo (0,0000-0,2500);0,198287378;434,74;49,469459426;21,989213596;25,691709520;2,842092061;0,701-0,800 (Médio);0,585923687;0,789779326;
monte castelo;Casa à venda no bairro Monte Castelo - Fortaleza/CE;240000;98;Médio (0,3501-0,5000);0,434517035;688,29;32,600355036;16,686709042;38,157819390;12,245891313;0,901-1,000 (Muito alto);0,895374394;0,837843346;
cambeba;Casa à venda no bairro Cambeba - Fortaleza/CE;459000;92;Alto (0,5001-0,7000);0,517592175;1628,07;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
messejana;Casa com 3 dormitórios à venda, 200 m² por R$ 320.000,00 - Messejana - Fortaleza/CE;320000;200;Médio (0,3501-0,5000);0,375702403;648,89;35,379485638;19,656180819;34,808275711;8,975375113;0,901-1,000 (Muito alto);0,814567697;0,87099405;1600.0
itaperi;Casa com 3 dormitórios à venda, 125 m² - Parangaba - Fortaleza/CE;750000;125;Médio (0,3501-0,5000);0,368393967;798,25;40,134991280;17,956558175;32,352608095;8,393920862;0,801-0,900 (Alto);0,813293696;0,842930831;6000.0
passare;Casa com 3 dormitórios à venda, 82 m² por R$ 330.000 - Passaré - Fortaleza/CE;330000;83;Muito baixo (0,0000-0,2500);0,224672553;619,47;45,353468304;17,948414015;28,860651463;7,702337490;0,801-0,900 (Alto);0,747949696;0,803322248;
centro;Casa com 4 dormitórios à venda, 234 m² por R$ 499.000,00 - Aldeota - Fortaleza/CE;499000;235;Alto (0,5001-0,7000);0,556689243;1062,93;28,155522754;18,385100970;36,512672341;15,938569769;0,901-1,000 (Muito alto);0,874335556;0,871428206;
messejana;Casa com 2 dormitórios à venda, 110 m² por R$ 290.000,00 - Messejana - Fortaleza/CE;290000;110;Médio (0,3501-0,5000);0,375702403;648,89;35,379485638;19,656180819;34,808275711;8,975375113;0,901-1,000 (Muito alto);0,814567697;0,87099405;
mondubim;Casa em condomínio para venda no Mondubim - Fortaleza - CE;880000;147;Muito baixo (0,0000-0,2500);0,232790791;500,06;42,399046155;20,863794672;31,702801920;4,576260550;0,701-0,800 (Médio);0,800166323;0,824973502;
cambeba;Casa com 3 dormitórios à venda, 100 m² por R$ 460.000 - Cambeba - Fortaleza/CE;460000;100;Alto (0,5001-0,7000);0,517592175;1628,07;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;4600.0
lagoa redonda;Casa em condomínio fechado com 3 suítes à venda na Lagoa Redonda Fortaleza/CE;360000;86;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;
parque dois irmaos;Casa com 3 dormitórios à venda, 78 m² por R$ 265.000,00 - Passaré - Fortaleza/CE;265000;78;Baixo (0,2501-0,3500);0,251057366;557,84;43,389690722;17,363573883;32,401374570;6,496219931;0,801-0,900 (Alto);0,710086364;0,785807154;
edson queiroz;Casa com 4 dormitórios à venda, 82 m² por R$ 380.000,00 - Edson Queiroz - Fortaleza/CE;380000;82;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;
jose de alencar;Casa com à venda, 105 m² por R$ 535.000 - José de Alencar - Fortaleza/CE;535000;105;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
jose de alencar;Casa com 3 dormitórios à venda, 120 m² por R$ 480.000,00 - José de Alencar - Fortaleza/CE;480000;121;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
itaperi;Casa á Venda no Itaperi- Fortaleza/CE;450000;136;Médio (0,3501-0,5000);0,368393967;798,25;40,134991280;17,956558175;32,352608095;8,393920862;0,801-0,900 (Alto);0,813293696;0,842930831;
passare;Casa com 4 dormitórios à venda por R$ 499.000 - Passaré - Fortaleza/CE;499000;220;Muito baixo (0,0000-0,2500);0,224672553;619,47;45,353468304;17,948414015;28,860651463;7,702337490;0,801-0,900 (Alto);0,747949696;0,803322248;
jose de alencar;Casa com 3 dormitórios à venda, 105 m² por R$ 750.000 - José de Alencar - Fortaleza/CE;750000;105;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
edson queiroz;Casa com 3 dormitórios à venda, 140 m² por R$ 599.000 - Edson Queiroz - Fortaleza/CE;599000;140;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;
passare;Casa com 3 dormitórios à venda por R$ 600.000,00 - Passaré - Fortaleza/CE;600000;325;Muito baixo (0,0000-0,2500);0,224672553;619,47;45,353468304;17,948414015;28,860651463;7,702337490;0,801-0,900 (Alto);0,747949696;0,803322248;
maraponga;Casa com 3 dormitórios à venda, 130 m² por R$ 550.000,00 - Maraponga - Fortaleza/CE;550000;100;Médio (0,3501-0,5000);0,390382558;916,44;36,505561856;19,918924788;36,715488744;6,044446589;0,701-0,800 (Médio);0,851594864;0,874788715;5500.0
edson queiroz;Casa com 4 dormitórios à venda por R$ 780.000 - Edson Queiroz - Fortaleza/CE;780000;200;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;3900.0
edson queiroz;Casa com 4 dormitórios à venda por R$ 780.000,00 - Edson Queiroz - Fortaleza/CE;780000;200;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;3900.0
parangaba;Casa à venda, 200 m² por R$ 1.100.000 - Parangaba - Fortaleza/CE;1100000;200;Médio (0,3501-0,5000);0,418919096;787,91;35,541519026;20,313841143;33,842463191;9,375618989;0,801-0,900 (Alto);0,87948054;0,899379336;5500.0
jose de alencar;Casa com 3 dormitórios à venda, 120 m² por R$ 505.000 - José de Alencar - Fortaleza/CE;505000;120;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
passare;Casa com 3 dormitórios à venda, 96 m² por R$ 500.000 - Passaré - Fortaleza/CE;500000;96;Muito baixo (0,0000-0,2500);0,224672553;619,47;45,353468304;17,948414015;28,860651463;7,702337490;0,801-0,900 (Alto);0,747949696;0,803322248;
jose de alencar;Casa com 3 dormitórios à venda, 166 m² por R$ 625.000,00 - José de Alencar - Fortaleza/CE;625000;166;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
lagoa redonda;Casa com 3 dormitórios à venda por R$ 330.000 - Lagoa Redonda - Fortaleza/CE;330000;110;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;3000.0
itaperi;Casa com 5 dormitórios à venda por R$ 465.000,00 - Itaperi - Fortaleza/CE;465000;314;Médio (0,3501-0,5000);0,368393967;798,25;40,134991280;17,956558175;32,352608095;8,393920862;0,801-0,900 (Alto);0,813293696;0,842930831;
fatima;Casa com 3 dormitórios à venda por R$ 1.800.000 - Fátima - Fortaleza/CE;1800000;560;Alto (0,5001-0,7000);0,694795867;1756,11;14,820940358;13,187295372;38,876700307;32,733655112;0,901-1,000 (Muito alto);0,968426708;0,956876508;
jangurussu;Casa com 3 dormitórios à venda, 67 m² por R$ 245.000,00 - Jangurussu - Fortaleza/CE;245000;67;Muito baixo (0,0000-0,2500);0,172086984;416,9;44,871281532;22,669995525;25,724851026;3,438773347;0,701-0,800 (Médio);0,791911127;0,781121014;
bela vista;Casa com 4 dormitórios à venda, 171 m² por R$ 600.000,00 - Damas - Fortaleza/CE;600000;172;Médio (0,3501-0,5000);0,375255922;636,82;37,362884205;19,572460784;34,603721313;6,940960653;0,801-0,900 (Alto);0,894409966;0,835727395;
centro;Casa Plana para venda tem 280m2, na rua Barbara de Alencar, Centro - Fortaleza - CE;775000;280;Alto (0,5001-0,7000);0,556689243;1062,93;28,155522754;18,385100970;36,512672341;15,938569769;0,901-1,000 (Muito alto);0,874335556;0,871428206;
olavo oliveira;Casa á Venda no Olavo Oliveira- Fortaleza/CE;750000;198;Muito baixo (0,0000-0,2500);0,212536802;0;46,404062241;20,007038536;29,167190367;3,697745155;0,701-0,800 (Médio);0,737688349;0,769851144;
fatima;Casa à venda na Avenida 13 de Maio em Fortaleza Ce;1200000;262;Alto (0,5001-0,7000);0,694795867;1756,11;14,820940358;13,187295372;38,876700307;32,733655112;0,901-1,000 (Muito alto);0,968426708;0,956876508;
fatima;Casa Alto Padrão para Venda em Fátima Fortaleza-CE;1200000;770;Alto (0,5001-0,7000);0,694795867;1756,11;14,820940358;13,187295372;38,876700307;32,733655112;0,901-1,000 (Muito alto);0,968426708;0,956876508;
passare;Casa com 4 dormitórios à venda, 270 m² por R$ 599.000,00 - Passaré - Fortaleza/CE;599000;270;Muito baixo (0,0000-0,2500);0,224672553;619,47;45,353468304;17,948414015;28,860651463;7,702337490;0,801-0,900 (Alto);0,747949696;0,803322248;
jose de alencar;Casa com 3 dormitórios à venda, 320 m² por R$ 900.000,00 - José de Alencar - Fortaleza/CE;900000;321;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
serrinha;Casa à venda no bairro serrinha em fortaleza.;500000;330;Baixo (0,2501-0,3500);0,282916147;519,27;40,134991280;17,956558175;32,352608095;8,393920862;0,801-0,900 (Alto);0,813293696;0,842930831;
lagoa redonda;Casas Novas a venda com 112m² com 3 quartos em Lagoa Redonda - Fortaleza - CE;550000;112;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;
papicu;Casa com 3 quartos à venda, 538 m² por R$ 480.000 - Papicu - Fortaleza/CE;480000;539;Alto (0,5001-0,7000);0,529635268;1476,65;28,634744959;12,451002997;30,174467758;27,458816899;0,901-1,000 (Muito alto);0,885440082;0,851718415;
edson queiroz;Casa com 4 dormitórios à venda, 198 m² por R$ 1.100.000,00 - Edson Queiroz - Fortaleza/CE;1100000;198;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;
parque dois irmaos;Casa com 2 dormitórios à venda, 90 m² por R$ 280.000 - Passaré - Fortaleza/CE;280000;90;Baixo (0,2501-0,3500);0,251057366;557,84;43,389690722;17,363573883;32,401374570;6,496219931;0,801-0,900 (Alto);0,710086364;0,785807154;
mondubim;Casa com 3 dormitórios à venda, 237 m² por R$ 420.000,00 - Mondubim - Fortaleza/CE;420000;237;Muito baixo (0,0000-0,2500);0,232790791;500,06;42,399046155;20,863794672;31,702801920;4,576260550;0,701-0,800 (Médio);0,800166323;0,824973502;
joaquim tavora;Casa com 3 dormitórios à venda, 280 m² por R$ 650.000,00 - Joaquim Távora - Fortaleza/CE;650000;280;Alto (0,5001-0,7000);0,662519548;1446,03;21,701616731;12,380978974;36,327590540;29,506045291;0,901-1,000 (Muito alto);0,966210918;0,949667769;
parque araxa;Casa à venda em Parque Araxá, Fortaleza (CE) - 254 m², R$ 420.000,00;420000;254;Alto (0,5001-0,7000);0,587354605;984,94;28,627673418;13,576457242;38,220279604;18,741450068;0,801-0,900 (Alto);0,846859077;0,935942334;
aldeota;Casa Comercial para aluguel ou venda com 187 m² com 3 salas em Aldeota - Fortaleza - CE;500000;187;Muito alto (0,800-1,0000);0,866564809;2901,57;14,701582498;10,349072815;32,870809716;41,403985740;0,901-1,000 (Muito alto);0,933232618;0,976812435;
farias brito;Casa Padrão para Venda em Farias Brito Fortaleza-CE;720000;220;Médio (0,3501-0,5000);0,499776808;890,48;32,600355036;16,686709042;38,157819390;12,245891313;0,901-1,000 (Muito alto);0,895374394;0,837843346;
messejana;Casa com 3 dormitórios à venda, 98 m² por R$ 435.000,00 - Messejana - Fortaleza/CE;435000;98;Médio (0,3501-0,5000);0,375702403;648,89;35,379485638;19,656180819;34,808275711;8,975375113;0,901-1,000 (Muito alto);0,814567697;0,87099405;
messejana;Casa com 3 dormitórios à venda, 98 m² por R$ 430.000,00 - Messejana - Fortaleza/CE;430000;98;Médio (0,3501-0,5000);0,375702403;648,89;35,379485638;19,656180819;34,808275711;8,975375113;0,901-1,000 (Muito alto);0,814567697;0,87099405;
parangaba;Vendo Casa em Maraponga, com PREÇO BAIXO - Fortaleza;330000;100;Médio (0,3501-0,5000);0,418919096;787,91;35,541519026;20,313841143;33,842463191;9,375618989;0,801-0,900 (Alto);0,87948054;0,899379336;3300.0
parangaba;Vendo Casa em Vila Peri - Fortaleza;600000;166;Médio (0,3501-0,5000);0,418919096;787,91;35,541519026;20,313841143;33,842463191;9,375618989;0,801-0,900 (Alto);0,87948054;0,899379336;
lagoa redonda;Vendo Casa Duplex em Lagoa Redonda - Fortaleza;400000;300;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;
floresta;Vendo Casa Duplex em Maraponga - Fortaleza;325000;94;Muito baixo (0,0000-0,2500);0,223828806;380,81;46,790425677;22,453420373;26,238723424;3,535971712;0,801-0,900 (Alto);0,901213291;0,7745815;
jardim iracema;Vendo Casa em Jardim Iracema - Fortaleza;670000;360;Baixo (0,2501-0,3500);0,290124166;448,19;46,790425677;22,453420373;26,238723424;3,535971712;0,801-0,900 (Alto);0,901213291;0,7745815;
maraponga;Vendo Casa Duplex em Maraponga - Fortaleza;547000;86;Médio (0,3501-0,5000);0,390382558;916,44;36,505561856;19,918924788;36,715488744;6,044446589;0,701-0,800 (Médio);0,851594864;0,874788715;
joquei clube;Vendo Casa em Jóquei Club - Fortaleza;1299000;620;Médio (0,3501-0,5000);0,406362443;708,67;32,043888556;17,899940084;41,428250449;8,421959257;0,801-0,900 (Alto);0,9115318;0,865542527;
mondubim;Vendo Casa Duplex em Mondubim - Fortaleza;1500000;350;Muito baixo (0,0000-0,2500);0,232790791;500,06;42,399046155;20,863794672;31,702801920;4,576260550;0,701-0,800 (Médio);0,800166323;0,824973502;
maraponga;Vendo Casa Duplex em Maraponga - Fortaleza;330000;94;Médio (0,3501-0,5000);0,390382558;916,44;36,505561856;19,918924788;36,715488744;6,044446589;0,701-0,800 (Médio);0,851594864;0,874788715;
montese;Vendo Casa Plana em Montese - Fortaleza;650000;180;Médio (0,3501-0,5000);0,472813897;822,59;34,077998528;20,844738779;31,805739514;11,958793230;0,801-0,900 (Alto);0,850397873;0,898943581;
joao xxiii;Vendo Casa em Henrique Jorge - Fortaleza;460000;140;Baixo (0,2501-0,3500);0,283709367;449,97;39,446985766;21,568577343;33,881066162;4,794152973;0,801-0,900 (Alto);0,83456882;0,853452247;
jardim cearense;Vendo Casa Plana em Maraponga - Fortaleza;240000;133;Baixo (0,2501-0,3500);0,31815202;717,01;43,389690722;17,363573883;32,401374570;6,496219931;0,801-0,900 (Alto);0,710086364;0,785807154;
messejana;Excelente casa plana para venda em Messejana - Fortaleza - CE;435000;98;Médio (0,3501-0,5000);0,375702403;648,89;35,379485638;19,656180819;34,808275711;8,975375113;0,901-1,000 (Muito alto);0,814567697;0,87099405;
lagoa redonda;Casa com 5 dormitórios à venda, 400 m² por R$ 2.950.000,00 - Alphaville Fortaleza - Fortal;2950000;400;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;7375.0
lagoa redonda;Casa à venda - Lagoa Redonda - Fortaleza/CE;670000;119;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;
sao bento;Casa à venda por R$ 390.000,00 - São Bento - Fortaleza/CE;390000;200;Muito baixo (0,0000-0,2500);0,198287378;434,74;49,469459426;21,989213596;25,691709520;2,842092061;0,701-0,800 (Médio);0,585923687;0,789779326;1950.0
edson queiroz;Casa com 4 dormitórios à venda, 220 m² por R$ 2.300.000,00 - Edson Queiroz - Fortaleza/CE;2300000;220;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;
jose de alencar;Casa com 7 dormitórios à venda, 700 m² por R$ 11.500.000 - Alphaville Fortaleza;11500000;700;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
jose de alencar;Casa com 5 dormitórios à venda por R$ - Alphaville Fortaleza;5490000;467;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
maraponga;Casa à venda por R$ 1.750.000,00 - Maraponga - Fortaleza/CE;1750000;330;Médio (0,3501-0,5000);0,390382558;916,44;36,505561856;19,918924788;36,715488744;6,044446589;0,701-0,800 (Médio);0,851594864;0,874788715;
genibau;Vende-se casa duplex AV.E, na rua sete barras, genibáu Fortaleza-ce,casa 64;185000;120;Muito baixo (0,0000-0,2500);0,138642057;329,98;48,767095937;20,942397924;26,397124888;3,050813617;0,701-0,800 (Médio);0,806423142;0,774423791;
benfica;Casa Duplex para Venda em Benfica Fortaleza-CE;650000;180;Alto (0,5001-0,7000);0,628455191;1246,4;24,779127911;12,897375444;37,580640982;16,112651242;0,901-1,000 (Muito alto);0,876499115;0,916228455;
lagoa redonda;Casa com 3 dormitórios à venda, 84 m² por R$ 369.000,00 - Lagoa Redonda - Fortaleza/CE;369000;84;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;
parque manibura;Casa com 4 dormitórios à venda, 380 m² por R$ 1.750.000,00 - Parque Manibura - Fortaleza/C;1750000;380;Alto (0,5001-0,7000);0,578017912;1591,49;46,732432432;19,432432432;26,132432432;7,324324324;0,801-0,900 (Alto);0,852470943;0,920787325;
messejana;Casa com 3 dormitórios à venda, 257 m² por R$ 1.200.000,00 - Messejana - Fortaleza/CE;1200000;257;Médio (0,3501-0,5000);0,375702403;648,89;35,379485638;19,656180819;34,808275711;8,975375113;0,901-1,000 (Muito alto);0,814567697;0,87099405;
lagoa redonda;Casa com 3 dormitórios à venda, Lagoa Redonda - Fortaleza/CE;410000;129;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;
lagoa redonda;Casa com 5 dormitórios à venda, 450 m² por R$ 5.900.000 - Alphaville Fortaleza;5900000;450;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;
guajeru;Casa com 3 dormitórios à venda, 115 m² por R$ 390.000 - Guajiru - Fortaleza/CE;390000;115;Baixo (0,2501-0,3500);0,288810144;612,34;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;
edson queiroz;Casa com 3 dormitórios à venda, 175 m² por R$ 650.000,00 - Edson Queiroz - Fortaleza/CE;650000;175;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;
